record_id,building_id,parcel_id,floor_id,floor_name,level,floor_3d_id,unit_id,unit_name,unit_type,unit_3d_id,area_sq_m,source_plan_file,geometry_status,classification
schedule-B56-SHOWCASE-F1-SCHEDULE-UNIT,B56,P56,B56-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B56:1,B56-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B56:1:UNIT:B56-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B56-SHOWCASE-F2-SCHEDULE-UNIT,B56,P56,B56-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B56:2,B56-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B56:2:UNIT:B56-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B57-SHOWCASE-F0-SCHEDULE-UNIT,B57,P57,B57-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B57:0,B57-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B57:0:UNIT:B57-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B57-SHOWCASE-F1-SCHEDULE-UNIT,B57,P57,B57-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B57:1,B57-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B57:1:UNIT:B57-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B57-SHOWCASE-F2-SCHEDULE-UNIT,B57,P57,B57-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B57:2,B57-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B57:2:UNIT:B57-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B57-SHOWCASE-F3-SCHEDULE-UNIT,B57,P57,B57-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B57:3,B57-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B57:3:UNIT:B57-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B58-SHOWCASE-F0-SCHEDULE-UNIT,B58,P58,B58-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B58:0,B58-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B58:0:UNIT:B58-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B58-SHOWCASE-F1-SCHEDULE-UNIT,B58,P58,B58-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B58:1,B58-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B58:1:UNIT:B58-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B58-SHOWCASE-F2-SCHEDULE-UNIT,B58,P58,B58-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B58:2,B58-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B58:2:UNIT:B58-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B58-SHOWCASE-F3-SCHEDULE-UNIT,B58,P58,B58-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B58:3,B58-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B58:3:UNIT:B58-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B58-SHOWCASE-F4-SCHEDULE-UNIT,B58,P58,B58-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B58:4,B58-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B58:4:UNIT:B58-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B59-SHOWCASE-F0-SCHEDULE-UNIT,B59,P59,B59-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B59:0,B59-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B59:0:UNIT:B59-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B59-SHOWCASE-F1-SCHEDULE-UNIT,B59,P59,B59-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B59:1,B59-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B59:1:UNIT:B59-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B59-SHOWCASE-F2-SCHEDULE-UNIT,B59,P59,B59-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B59:2,B59-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B59:2:UNIT:B59-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B59-SHOWCASE-F3-SCHEDULE-UNIT,B59,P59,B59-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B59:3,B59-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B59:3:UNIT:B59-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B60-SHOWCASE-F0-SCHEDULE-UNIT,B60,P60,B60-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B60:0,B60-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B60:0:UNIT:B60-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B60-SHOWCASE-F1-SCHEDULE-UNIT,B60,P60,B60-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B60:1,B60-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B60:1:UNIT:B60-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B60-SHOWCASE-F2-SCHEDULE-UNIT,B60,P60,B60-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B60:2,B60-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B60:2:UNIT:B60-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B61-SHOWCASE-F0-SCHEDULE-UNIT,B61,P61,B61-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B61:0,B61-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B61:0:UNIT:B61-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B61-SHOWCASE-F1-SCHEDULE-UNIT,B61,P61,B61-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B61:1,B61-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B61:1:UNIT:B61-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B61-SHOWCASE-F2-SCHEDULE-UNIT,B61,P61,B61-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B61:2,B61-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B61:2:UNIT:B61-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B61-SHOWCASE-F3-SCHEDULE-UNIT,B61,P61,B61-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B61:3,B61-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B61:3:UNIT:B61-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B62-SHOWCASE-F0-SCHEDULE-UNIT,B62,P62,B62-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B62:0,B62-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B62:0:UNIT:B62-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B62-SHOWCASE-F1-SCHEDULE-UNIT,B62,P62,B62-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B62:1,B62-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B62:1:UNIT:B62-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B62-SHOWCASE-F2-SCHEDULE-UNIT,B62,P62,B62-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B62:2,B62-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B62:2:UNIT:B62-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B62-SHOWCASE-F3-SCHEDULE-UNIT,B62,P62,B62-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B62:3,B62-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B62:3:UNIT:B62-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B62-SHOWCASE-F4-SCHEDULE-UNIT,B62,P62,B62-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B62:4,B62-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B62:4:UNIT:B62-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B63-SHOWCASE-F0-SCHEDULE-UNIT,B63,P63,B63-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B63:0,B63-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B63:0:UNIT:B63-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B63-SHOWCASE-F1-SCHEDULE-UNIT,B63,P63,B63-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B63:1,B63-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B63:1:UNIT:B63-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B63-SHOWCASE-F2-SCHEDULE-UNIT,B63,P63,B63-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B63:2,B63-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B63:2:UNIT:B63-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B63-SHOWCASE-F3-SCHEDULE-UNIT,B63,P63,B63-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B63:3,B63-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B63:3:UNIT:B63-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B64-SHOWCASE-F0-SCHEDULE-UNIT,B64,P64,B64-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B64:0,B64-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B64:0:UNIT:B64-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B64-SHOWCASE-F1-SCHEDULE-UNIT,B64,P64,B64-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B64:1,B64-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B64:1:UNIT:B64-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B64-SHOWCASE-F2-SCHEDULE-UNIT,B64,P64,B64-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B64:2,B64-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B64:2:UNIT:B64-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B65-SHOWCASE-F0-SCHEDULE-UNIT,B65,P65,B65-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B65:0,B65-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B65:0:UNIT:B65-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B65-SHOWCASE-F1-SCHEDULE-UNIT,B65,P65,B65-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B65:1,B65-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B65:1:UNIT:B65-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B65-SHOWCASE-F2-SCHEDULE-UNIT,B65,P65,B65-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B65:2,B65-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B65:2:UNIT:B65-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B65-SHOWCASE-F3-SCHEDULE-UNIT,B65,P65,B65-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B65:3,B65-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B65:3:UNIT:B65-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B66-SHOWCASE-F0-SCHEDULE-UNIT,B66,P66,B66-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B66:0,B66-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B66:0:UNIT:B66-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B66-SHOWCASE-F1-SCHEDULE-UNIT,B66,P66,B66-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B66:1,B66-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B66:1:UNIT:B66-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B66-SHOWCASE-F2-SCHEDULE-UNIT,B66,P66,B66-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B66:2,B66-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B66:2:UNIT:B66-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B66-SHOWCASE-F3-SCHEDULE-UNIT,B66,P66,B66-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B66:3,B66-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B66:3:UNIT:B66-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B66-SHOWCASE-F4-SCHEDULE-UNIT,B66,P66,B66-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B66:4,B66-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B66:4:UNIT:B66-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B67-SHOWCASE-F0-SCHEDULE-UNIT,B67,P67,B67-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B67:0,B67-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B67:0:UNIT:B67-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B67-SHOWCASE-F1-SCHEDULE-UNIT,B67,P67,B67-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B67:1,B67-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B67:1:UNIT:B67-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B67-SHOWCASE-F2-SCHEDULE-UNIT,B67,P67,B67-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B67:2,B67-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B67:2:UNIT:B67-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B67-SHOWCASE-F3-SCHEDULE-UNIT,B67,P67,B67-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B67:3,B67-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B67:3:UNIT:B67-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B68-SHOWCASE-F0-SCHEDULE-UNIT,B68,P68,B68-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B68:0,B68-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B68:0:UNIT:B68-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B68-SHOWCASE-F1-SCHEDULE-UNIT,B68,P68,B68-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B68:1,B68-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B68:1:UNIT:B68-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B68-SHOWCASE-F2-SCHEDULE-UNIT,B68,P68,B68-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B68:2,B68-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B68:2:UNIT:B68-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B69-SHOWCASE-F0-SCHEDULE-UNIT,B69,P69,B69-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B69:0,B69-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B69:0:UNIT:B69-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B69-SHOWCASE-F1-SCHEDULE-UNIT,B69,P69,B69-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B69:1,B69-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B69:1:UNIT:B69-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B69-SHOWCASE-F2-SCHEDULE-UNIT,B69,P69,B69-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B69:2,B69-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B69:2:UNIT:B69-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B69-SHOWCASE-F3-SCHEDULE-UNIT,B69,P69,B69-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B69:3,B69-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B69:3:UNIT:B69-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B70-SHOWCASE-F0-SCHEDULE-UNIT,B70,P70,B70-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B70:0,B70-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B70:0:UNIT:B70-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B70-SHOWCASE-F1-SCHEDULE-UNIT,B70,P70,B70-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B70:1,B70-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B70:1:UNIT:B70-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B70-SHOWCASE-F2-SCHEDULE-UNIT,B70,P70,B70-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B70:2,B70-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B70:2:UNIT:B70-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B70-SHOWCASE-F3-SCHEDULE-UNIT,B70,P70,B70-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B70:3,B70-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B70:3:UNIT:B70-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B70-SHOWCASE-F4-SCHEDULE-UNIT,B70,P70,B70-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B70:4,B70-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B70:4:UNIT:B70-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B71-SHOWCASE-F0-SCHEDULE-UNIT,B71,P71,B71-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B71:0,B71-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B71:0:UNIT:B71-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B71-SHOWCASE-F1-SCHEDULE-UNIT,B71,P71,B71-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B71:1,B71-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B71:1:UNIT:B71-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B71-SHOWCASE-F2-SCHEDULE-UNIT,B71,P71,B71-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B71:2,B71-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B71:2:UNIT:B71-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B71-SHOWCASE-F3-SCHEDULE-UNIT,B71,P71,B71-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B71:3,B71-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B71:3:UNIT:B71-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B72-SHOWCASE-F0-SCHEDULE-UNIT,B72,P72,B72-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B72:0,B72-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B72:0:UNIT:B72-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B72-SHOWCASE-F1-SCHEDULE-UNIT,B72,P72,B72-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B72:1,B72-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B72:1:UNIT:B72-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B72-SHOWCASE-F2-SCHEDULE-UNIT,B72,P72,B72-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B72:2,B72-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B72:2:UNIT:B72-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B73-SHOWCASE-F0-SCHEDULE-UNIT,B73,P73,B73-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B73:0,B73-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B73:0:UNIT:B73-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B73-SHOWCASE-F1-SCHEDULE-UNIT,B73,P73,B73-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B73:1,B73-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B73:1:UNIT:B73-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B73-SHOWCASE-F2-SCHEDULE-UNIT,B73,P73,B73-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B73:2,B73-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B73:2:UNIT:B73-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B73-SHOWCASE-F3-SCHEDULE-UNIT,B73,P73,B73-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B73:3,B73-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B73:3:UNIT:B73-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B74-SHOWCASE-F0-SCHEDULE-UNIT,B74,P74,B74-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B74:0,B74-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B74:0:UNIT:B74-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B74-SHOWCASE-F1-SCHEDULE-UNIT,B74,P74,B74-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B74:1,B74-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B74:1:UNIT:B74-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B74-SHOWCASE-F2-SCHEDULE-UNIT,B74,P74,B74-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B74:2,B74-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B74:2:UNIT:B74-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B74-SHOWCASE-F3-SCHEDULE-UNIT,B74,P74,B74-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B74:3,B74-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B74:3:UNIT:B74-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B74-SHOWCASE-F4-SCHEDULE-UNIT,B74,P74,B74-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B74:4,B74-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B74:4:UNIT:B74-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B75-SHOWCASE-F0-SCHEDULE-UNIT,B75,P75,B75-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B75:0,B75-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B75:0:UNIT:B75-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
